tau_1,tau_2,patch_acc_multi,patch_f1_macro,patch_pre_macro,patch_rec_macro,patch_f1_weighted,patch_pre_weighted,patch_rec_weighted,patch_f1_micro,patch_acc_bin,patch_f1_bin,patch_pre_bin,patch_rec_bin
0.74,0.64,0.9783,0.8363,0.9367,0.7631,0.9769,0.9774,0.9783,0.9783,0.9796,0.8218,0.933,0.7343
0.74,0.65,0.9779,0.8325,0.9361,0.7579,0.9764,0.977,0.9779,0.9779,0.9792,0.8178,0.9325,0.7282
0.74,0.66,0.9779,0.8325,0.9361,0.7579,0.9764,0.977,0.9779,0.9779,0.9792,0.8178,0.9325,0.7282
0.74,0.67,0.9776,0.8304,0.9357,0.7548,0.9761,0.9767,0.9776,0.9776,0.9789,0.8151,0.9321,0.7241
0.74,0.68,0.9775,0.829,0.9355,0.7529,0.976,0.9766,0.9775,0.9775,0.9788,0.8137,0.9319,0.7221
0.74,0.69,0.9771,0.8254,0.9349,0.7483,0.9755,0.9762,0.9771,0.9771,0.9784,0.8096,0.9314,0.716
0.74,0.7,0.9772,0.8248,0.9368,0.7465,0.9756,0.9763,0.9772,0.9772,0.9785,0.8101,0.9362,0.714
0.74,0.71,0.977,0.8231,0.9364,0.7439,0.9753,0.976,0.977,0.977,0.9783,0.8074,0.9358,0.7099
0.74,0.72,0.9767,0.8192,0.9361,0.7386,0.9749,0.9758,0.9767,0.9767,0.978,0.8046,0.9355,0.7059
0.74,0.73,0.9766,0.8185,0.9359,0.7376,0.9748,0.9756,0.9766,0.9766,0.9779,0.8032,0.9353,0.7039
0.74,0.74,0.9768,0.8191,0.9397,0.7361,0.975,0.9759,0.9768,0.9768,0.9781,0.8047,0.9428,0.7018
0.75,0.0,0.977,0.8195,0.9425,0.7352,0.9751,0.9761,0.977,0.977,0.9783,0.8051,0.9478,0.6998
0.75,0.01,0.9592,0.8141,0.7509,0.9171,0.9639,0.9736,0.9592,0.9592,0.9613,0.7599,0.6317,0.9533
0.75,0.02,0.9701,0.8424,0.7955,0.9102,0.9723,0.9769,0.9701,0.9701,0.9721,0.812,0.7163,0.9371
0.75,0.03,0.9751,0.8638,0.8326,0.9093,0.9765,0.9794,0.9751,0.9751,0.9771,0.8391,0.7637,0.931
0.75,0.04,0.9772,0.8694,0.8431,0.9067,0.9783,0.9804,0.9772,0.9772,0.9792,0.851,0.7866,0.927
0.75,0.05,0.9784,0.8731,0.8517,0.9036,0.9793,0.981,0.9784,0.9784,0.9803,0.8577,0.8011,0.9229
0.75,0.06,0.9797,0.8772,0.8639,0.8979,0.9803,0.9816,0.9797,0.9797,0.9815,0.864,0.8185,0.9148
0.75,0.07,0.9809,0.8814,0.871,0.8981,0.9814,0.9824,0.9809,0.9809,0.9827,0.8715,0.8321,0.9148
0.75,0.08,0.981,0.8802,0.874,0.8927,0.9814,0.9823,0.981,0.981,0.9828,0.8716,0.8374,0.9087
0.75,0.09,0.9812,0.8793,0.874,0.8893,0.9816,0.9823,0.9812,0.9812,0.9831,0.8725,0.8444,0.9026
0.75,0.1,0.982,0.8819,0.8793,0.8885,0.9823,0.9828,0.982,0.982,0.9839,0.8775,0.8555,0.9006
0.75,0.11,0.9826,0.8836,0.8849,0.8858,0.9827,0.9831,0.9826,0.9826,0.9844,0.8805,0.865,0.8966
0.75,0.12,0.9828,0.8846,0.8877,0.8849,0.9829,0.9832,0.9828,0.9828,0.9846,0.882,0.8698,0.8945
0.75,0.13,0.9832,0.8859,0.89,0.885,0.9833,0.9835,0.9832,0.9832,0.985,0.8847,0.875,0.8945
0.75,0.14,0.9835,0.8879,0.8938,0.885,0.9835,0.9837,0.9835,0.9835,0.9852,0.8853,0.8782,0.8925
0.75,0.15,0.9836,0.8885,0.8964,0.8835,0.9836,0.9838,0.9836,0.9836,0.9853,0.886,0.8815,0.8905
0.75,0.16,0.9833,0.8866,0.8959,0.8801,0.9834,0.9835,0.9833,0.9833,0.985,0.8837,0.881,0.8864
0.75,0.17,0.9835,0.8867,0.8979,0.8782,0.9834,0.9835,0.9835,0.9835,0.9852,0.8841,0.8859,0.8824
0.75,0.18,0.9832,0.885,0.8975,0.8751,0.9832,0.9832,0.9832,0.9832,0.9849,0.8819,0.8855,0.8783
0.75,0.19,0.9836,0.8873,0.902,0.8751,0.9835,0.9836,0.9836,0.9836,0.9853,0.8846,0.8909,0.8783
0.75,0.2,0.9835,0.8865,0.9024,0.8732,0.9834,0.9834,0.9835,0.9835,0.9852,0.8832,0.8923,0.8742
0.75,0.21,0.9837,0.8879,0.9052,0.8732,0.9836,0.9836,0.9837,0.9837,0.9854,0.885,0.896,0.8742
0.75,0.22,0.9836,0.8864,0.9056,0.8699,0.9835,0.9834,0.9836,0.9836,0.9853,0.8836,0.8975,0.8702
0.75,0.23,0.9835,0.8853,0.9053,0.868,0.9833,0.9833,0.9835,0.9835,0.9852,0.8825,0.8973,0.8682
0.75,0.24,0.9833,0.8836,0.9056,0.8644,0.9832,0.9831,0.9833,0.9833,0.985,0.8811,0.8987,0.8641
0.75,0.25,0.9836,0.8852,0.9089,0.8644,0.9834,0.9833,0.9836,0.9836,0.9853,0.8829,0.9025,0.8641
0.75,0.26,0.9835,0.8843,0.9087,0.8629,0.9833,0.9832,0.9835,0.9835,0.9852,0.8817,0.9023,0.8621
0.75,0.27,0.9836,0.8834,0.911,0.8594,0.9834,0.9833,0.9836,0.9836,0.9853,0.8824,0.906,0.86
0.75,0.28,0.9832,0.881,0.912,0.854,0.9829,0.9828,0.9832,0.9832,0.9849,0.8787,0.9071,0.8519
0.75,0.29,0.9828,0.8778,0.9113,0.8488,0.9825,0.9824,0.9828,0.9828,0.9845,0.8751,0.9065,0.8458
0.75,0.3,0.9827,0.8793,0.913,0.8497,0.9823,0.9822,0.9827,0.9827,0.9842,0.8728,0.9061,0.8418
0.75,0.31,0.9826,0.8781,0.9128,0.8479,0.9822,0.9821,0.9826,0.9826,0.9841,0.8716,0.9059,0.8398
0.75,0.32,0.9823,0.8766,0.9141,0.8441,0.9819,0.9818,0.9823,0.9823,0.9839,0.8689,0.9073,0.8337
0.75,0.33,0.9824,0.877,0.915,0.8441,0.982,0.9819,0.9824,0.9824,0.984,0.8698,0.9093,0.8337
0.75,0.34,0.9824,0.8769,0.9189,0.8408,0.982,0.9819,0.9824,0.9824,0.9839,0.8681,0.9128,0.8276
0.75,0.35,0.9822,0.8745,0.9184,0.8371,0.9817,0.9816,0.9822,0.9822,0.9836,0.8657,0.9124,0.8235
0.75,0.36,0.9819,0.873,0.918,0.8345,0.9814,0.9813,0.9819,0.9819,0.9833,0.8632,0.912,0.8195
0.75,0.37,0.9816,0.8695,0.9175,0.8292,0.9811,0.981,0.9816,0.9816,0.9831,0.8608,0.9116,0.8154
0.75,0.38,0.9816,0.8695,0.9175,0.8292,0.9811,0.981,0.9816,0.9816,0.9831,0.8608,0.9116,0.8154
0.75,0.39,0.9814,0.8677,0.9171,0.8261,0.9808,0.9808,0.9814,0.9814,0.9828,0.8584,0.9112,0.8114
0.75,0.4,0.9812,0.8665,0.9169,0.8242,0.9807,0.9806,0.9812,0.9812,0.9827,0.8571,0.911,0.8093
0.75,0.41,0.9814,0.868,0.9229,0.8227,0.9808,0.9808,0.9814,0.9814,0.9828,0.8578,0.9149,0.8073
0.75,0.42,0.9812,0.8658,0.9227,0.8192,0.9806,0.9806,0.9812,0.9812,0.9827,0.8565,0.9147,0.8053
0.75,0.43,0.9812,0.8658,0.9227,0.8192,0.9806,0.9806,0.9812,0.9812,0.9827,0.8565,0.9147,0.8053
0.75,0.44,0.9815,0.8663,0.9265,0.8175,0.9808,0.9809,0.9815,0.9815,0.9829,0.8581,0.9209,0.8032
0.75,0.45,0.9812,0.8644,0.9261,0.8143,0.9806,0.9806,0.9812,0.9812,0.9827,0.8556,0.9206,0.7992
0.75,0.46,0.9811,0.8638,0.9259,0.8133,0.9804,0.9805,0.9811,0.9811,0.9826,0.8543,0.9204,0.7972
0.75,0.47,0.981,0.8627,0.9306,0.8084,0.9802,0.9803,0.981,0.981,0.9824,0.8525,0.9242,0.7911
0.75,0.48,0.9807,0.8608,0.9302,0.8056,0.9799,0.98,0.9807,0.9807,0.9822,0.8499,0.9238,0.787
0.75,0.49,0.9807,0.8606,0.931,0.8046,0.9799,0.98,0.9807,0.9807,0.9822,0.8496,0.9258,0.785
0.75,0.5,0.9805,0.8587,0.9306,0.8018,0.9796,0.9797,0.9805,0.9805,0.9819,0.8471,0.9255,0.7809
0.75,0.51,0.9805,0.8587,0.9306,0.8018,0.9796,0.9797,0.9805,0.9805,0.9819,0.8471,0.9255,0.7809
0.75,0.52,0.9805,0.8582,0.9314,0.8002,0.9796,0.9797,0.9805,0.9805,0.9819,0.8467,0.9275,0.7789
0.75,0.53,0.9806,0.8586,0.9324,0.8003,0.9797,0.9799,0.9806,0.9806,0.982,0.8477,0.9298,0.7789
0.75,0.54,0.9805,0.8576,0.9322,0.7987,0.9796,0.9797,0.9805,0.9805,0.9819,0.8464,0.9296,0.7769
0.75,0.55,0.9803,0.8553,0.9321,0.7952,0.9794,0.9796,0.9803,0.9803,0.9818,0.8451,0.9294,0.7748
0.75,0.56,0.9801,0.8537,0.9317,0.7926,0.9791,0.9793,0.9801,0.9801,0.9815,0.8426,0.9291,0.7708
0.75,0.57,0.9798,0.8524,0.9313,0.7906,0.9788,0.979,0.9798,0.9798,0.9812,0.84,0.9287,0.7667
0.75,0.58,0.9801,0.8538,0.9346,0.7907,0.9791,0.9793,0.9801,0.9801,0.9815,0.8419,0.9333,0.7667
0.75,0.59,0.9796,0.8499,0.9338,0.7847,0.9785,0.9787,0.9796,0.9796,0.981,0.8367,0.9327,0.7586
0.75,0.6,0.9796,0.8499,0.9338,0.7847,0.9785,0.9787,0.9796,0.9796,0.981,0.8367,0.9327,0.7586
0.75,0.61,0.9792,0.8466,0.9332,0.78,0.978,0.9783,0.9792,0.9792,0.9806,0.8328,0.9322,0.7525
0.75,0.62,0.979,0.8451,0.9352,0.7767,0.9778,0.9782,0.979,0.979,0.9805,0.8311,0.9342,0.7485
0.75,0.63,0.9788,0.8414,0.9349,0.7713,0.9775,0.9779,0.9788,0.9788,0.9802,0.8284,0.9338,0.7444
0.75,0.64,0.9783,0.8363,0.9367,0.7631,0.9769,0.9774,0.9783,0.9783,0.9796,0.8218,0.933,0.7343
0.75,0.65,0.9779,0.8325,0.9361,0.7579,0.9764,0.977,0.9779,0.9779,0.9792,0.8178,0.9325,0.7282
0.75,0.66,0.9779,0.8325,0.9361,0.7579,0.9764,0.977,0.9779,0.9779,0.9792,0.8178,0.9325,0.7282
0.75,0.67,0.9776,0.8304,0.9357,0.7548,0.9761,0.9767,0.9776,0.9776,0.9789,0.8151,0.9321,0.7241
0.75,0.68,0.9775,0.829,0.9355,0.7529,0.976,0.9766,0.9775,0.9775,0.9788,0.8137,0.9319,0.7221
0.75,0.69,0.9771,0.8254,0.9349,0.7483,0.9755,0.9762,0.9771,0.9771,0.9784,0.8096,0.9314,0.716
0.75,0.7,0.9772,0.8248,0.9368,0.7465,0.9756,0.9763,0.9772,0.9772,0.9785,0.8101,0.9362,0.714
0.75,0.71,0.977,0.8231,0.9364,0.7439,0.9753,0.976,0.977,0.977,0.9783,0.8074,0.9358,0.7099
0.75,0.72,0.9767,0.8192,0.9361,0.7386,0.9749,0.9758,0.9767,0.9767,0.978,0.8046,0.9355,0.7059
0.75,0.73,0.9766,0.8185,0.9359,0.7376,0.9748,0.9756,0.9766,0.9766,0.9779,0.8032,0.9353,0.7039
0.75,0.74,0.9768,0.8191,0.9397,0.7361,0.975,0.9759,0.9768,0.9768,0.9781,0.8047,0.9428,0.7018
0.75,0.75,0.977,0.8195,0.9425,0.7352,0.9751,0.9761,0.977,0.977,0.9783,0.8051,0.9478,0.6998
0.76,0.0,0.9763,0.8153,0.9416,0.729,0.9743,0.9754,0.9763,0.9763,0.9776,0.7981,0.9471,0.6897
0.76,0.01,0.9592,0.8141,0.7509,0.9171,0.9639,0.9736,0.9592,0.9592,0.9613,0.7599,0.6317,0.9533
0.76,0.02,0.9701,0.8424,0.7955,0.9102,0.9723,0.9769,0.9701,0.9701,0.9721,0.812,0.7163,0.9371
0.76,0.03,0.9751,0.8638,0.8326,0.9093,0.9765,0.9794,0.9751,0.9751,0.9771,0.8391,0.7637,0.931
0.76,0.04,0.9772,0.8694,0.8431,0.9067,0.9783,0.9804,0.9772,0.9772,0.9792,0.851,0.7866,0.927
0.76,0.05,0.9784,0.8731,0.8517,0.9036,0.9793,0.981,0.9784,0.9784,0.9803,0.8577,0.8011,0.9229
0.76,0.06,0.9797,0.8772,0.8639,0.8979,0.9803,0.9816,0.9797,0.9797,0.9815,0.864,0.8185,0.9148
0.76,0.07,0.9809,0.8814,0.871,0.8981,0.9814,0.9824,0.9809,0.9809,0.9827,0.8715,0.8321,0.9148
0.76,0.08,0.981,0.8802,0.874,0.8927,0.9814,0.9823,0.981,0.981,0.9828,0.8716,0.8374,0.9087
0.76,0.09,0.9812,0.8793,0.874,0.8893,0.9816,0.9823,0.9812,0.9812,0.9831,0.8725,0.8444,0.9026
0.76,0.1,0.982,0.8819,0.8793,0.8885,0.9823,0.9828,0.982,0.982,0.9839,0.8775,0.8555,0.9006
0.76,0.11,0.9826,0.8836,0.8849,0.8858,0.9827,0.9831,0.9826,0.9826,0.9844,0.8805,0.865,0.8966
0.76,0.12,0.9828,0.8846,0.8877,0.8849,0.9829,0.9832,0.9828,0.9828,0.9846,0.882,0.8698,0.8945
0.76,0.13,0.9832,0.8859,0.89,0.885,0.9833,0.9835,0.9832,0.9832,0.985,0.8847,0.875,0.8945
0.76,0.14,0.9835,0.8879,0.8938,0.885,0.9835,0.9837,0.9835,0.9835,0.9852,0.8853,0.8782,0.8925
0.76,0.15,0.9836,0.8885,0.8964,0.8835,0.9836,0.9838,0.9836,0.9836,0.9853,0.886,0.8815,0.8905
0.76,0.16,0.9833,0.8866,0.8959,0.8801,0.9834,0.9835,0.9833,0.9833,0.985,0.8837,0.881,0.8864
0.76,0.17,0.9835,0.8867,0.8979,0.8782,0.9834,0.9835,0.9835,0.9835,0.9852,0.8841,0.8859,0.8824
0.76,0.18,0.9832,0.885,0.8975,0.8751,0.9832,0.9832,0.9832,0.9832,0.9849,0.8819,0.8855,0.8783
0.76,0.19,0.9836,0.8873,0.902,0.8751,0.9835,0.9836,0.9836,0.9836,0.9853,0.8846,0.8909,0.8783
0.76,0.2,0.9835,0.8865,0.9024,0.8732,0.9834,0.9834,0.9835,0.9835,0.9852,0.8832,0.8923,0.8742
0.76,0.21,0.9837,0.8879,0.9052,0.8732,0.9836,0.9836,0.9837,0.9837,0.9854,0.885,0.896,0.8742
0.76,0.22,0.9836,0.8864,0.9056,0.8699,0.9835,0.9834,0.9836,0.9836,0.9853,0.8836,0.8975,0.8702
0.76,0.23,0.9835,0.8853,0.9053,0.868,0.9833,0.9833,0.9835,0.9835,0.9852,0.8825,0.8973,0.8682
0.76,0.24,0.9833,0.8836,0.9056,0.8644,0.9832,0.9831,0.9833,0.9833,0.985,0.8811,0.8987,0.8641
0.76,0.25,0.9836,0.8852,0.9089,0.8644,0.9834,0.9833,0.9836,0.9836,0.9853,0.8829,0.9025,0.8641
0.76,0.26,0.9835,0.8843,0.9087,0.8629,0.9833,0.9832,0.9835,0.9835,0.9852,0.8817,0.9023,0.8621
0.76,0.27,0.9836,0.8834,0.911,0.8594,0.9834,0.9833,0.9836,0.9836,0.9853,0.8824,0.906,0.86
0.76,0.28,0.9831,0.8803,0.9118,0.853,0.9828,0.9827,0.9831,0.9831,0.9848,0.8775,0.9069,0.8499
0.76,0.29,0.9827,0.8772,0.9111,0.8478,0.9823,0.9822,0.9827,0.9827,0.9844,0.8739,0.9063,0.8438
0.76,0.3,0.9826,0.8787,0.9128,0.8487,0.9822,0.9821,0.9826,0.9826,0.9841,0.8716,0.9059,0.8398
0.76,0.31,0.9824,0.8775,0.9126,0.8469,0.9821,0.982,0.9824,0.9824,0.984,0.8704,0.9057,0.8377
0.76,0.32,0.9822,0.876,0.9139,0.8431,0.9818,0.9817,0.9822,0.9822,0.9837,0.8677,0.9071,0.8316
0.76,0.33,0.9823,0.8764,0.9148,0.8431,0.9819,0.9818,0.9823,0.9823,0.9839,0.8686,0.9091,0.8316
0.76,0.34,0.9823,0.8763,0.9187,0.8398,0.9818,0.9817,0.9823,0.9823,0.9837,0.8669,0.9126,0.8256
0.76,0.35,0.982,0.8739,0.9182,0.8361,0.9815,0.9815,0.982,0.982,0.9835,0.8645,0.9122,0.8215
0.76,0.36,0.9818,0.8723,0.9179,0.8335,0.9812,0.9812,0.9818,0.9818,0.9832,0.862,0.9118,0.8174
0.76,0.37,0.9815,0.8689,0.9173,0.8282,0.981,0.9809,0.9815,0.9815,0.9829,0.8596,0.9114,0.8134
0.76,0.38,0.9815,0.8689,0.9173,0.8282,0.981,0.9809,0.9815,0.9815,0.9829,0.8596,0.9114,0.8134
0.76,0.39,0.9812,0.8671,0.9169,0.8251,0.9807,0.9806,0.9812,0.9812,0.9827,0.8571,0.911,0.8093
0.76,0.4,0.9811,0.8658,0.9167,0.8232,0.9805,0.9805,0.9811,0.9811,0.9826,0.8559,0.9108,0.8073
0.76,0.41,0.9812,0.8674,0.9227,0.8217,0.9806,0.9806,0.9812,0.9812,0.9827,0.8565,0.9147,0.8053
0.76,0.42,0.9811,0.8651,0.9225,0.8182,0.9805,0.9805,0.9811,0.9811,0.9826,0.8553,0.9145,0.8032
0.76,0.43,0.9811,0.8651,0.9225,0.8182,0.9805,0.9805,0.9811,0.9811,0.9826,0.8553,0.9145,0.8032
0.76,0.44,0.9814,0.8656,0.9263,0.8165,0.9807,0.9808,0.9814,0.9814,0.9828,0.8568,0.9207,0.8012
0.76,0.45,0.9811,0.8638,0.9259,0.8133,0.9804,0.9805,0.9811,0.9811,0.9826,0.8543,0.9204,0.7972
0.76,0.46,0.981,0.8631,0.9257,0.8123,0.9803,0.9803,0.981,0.981,0.9824,0.8531,0.9202,0.7951
0.76,0.47,0.9809,0.8621,0.9304,0.8074,0.9801,0.9802,0.9809,0.9809,0.9823,0.8512,0.924,0.789
0.76,0.48,0.9806,0.8602,0.93,0.8046,0.9798,0.9799,0.9806,0.9806,0.982,0.8487,0.9236,0.785
0.76,0.49,0.9806,0.86,0.9308,0.8036,0.9798,0.9799,0.9806,0.9806,0.982,0.8484,0.9257,0.783
0.76,0.5,0.9803,0.858,0.9305,0.8008,0.9795,0.9796,0.9803,0.9803,0.9818,0.8458,0.9253,0.7789
0.76,0.51,0.9803,0.858,0.9305,0.8008,0.9795,0.9796,0.9803,0.9803,0.9818,0.8458,0.9253,0.7789
0.76,0.52,0.9803,0.8575,0.9312,0.7992,0.9794,0.9796,0.9803,0.9803,0.9818,0.8455,0.9274,0.7769
0.76,0.53,0.9805,0.858,0.9322,0.7993,0.9796,0.9797,0.9805,0.9805,0.9819,0.8464,0.9296,0.7769
0.76,0.54,0.9803,0.857,0.932,0.7977,0.9794,0.9796,0.9803,0.9803,0.9818,0.8451,0.9294,0.7748
0.76,0.55,0.9802,0.8547,0.9319,0.7942,0.9793,0.9794,0.9802,0.9802,0.9816,0.8439,0.9293,0.7728
0.76,0.56,0.9799,0.853,0.9315,0.7916,0.979,0.9792,0.9799,0.9799,0.9814,0.8413,0.9289,0.7688
0.76,0.57,0.9797,0.8517,0.9312,0.7896,0.9787,0.9789,0.9797,0.9797,0.9811,0.8387,0.9286,0.7647
0.76,0.58,0.9799,0.8532,0.9344,0.7897,0.9789,0.9791,0.9799,0.9799,0.9814,0.8406,0.9332,0.7647
0.76,0.59,0.9794,0.8492,0.9337,0.7837,0.9783,0.9786,0.9794,0.9794,0.9809,0.8354,0.9325,0.7566
0.76,0.6,0.9794,0.8492,0.9337,0.7837,0.9783,0.9786,0.9794,0.9794,0.9809,0.8354,0.9325,0.7566
0.76,0.61,0.979,0.8459,0.933,0.779,0.9779,0.9782,0.979,0.979,0.9805,0.8315,0.932,0.7505
0.76,0.62,0.9789,0.8444,0.935,0.7757,0.9777,0.978,0.9789,0.9789,0.9803,0.8298,0.934,0.7465
0.76,0.63,0.9786,0.8407,0.9347,0.7703,0.9774,0.9778,0.9786,0.9786,0.9801,0.8271,0.9337,0.7424
0.76,0.64,0.9781,0.8357,0.9365,0.7621,0.9768,0.9773,0.9781,0.9781,0.9794,0.8205,0.9328,0.7323
0.76,0.65,0.9777,0.8318,0.9359,0.7569,0.9763,0.9769,0.9777,0.9777,0.979,0.8164,0.9323,0.7262
0.76,0.66,0.9777,0.8318,0.9359,0.7569,0.9763,0.9769,0.9777,0.9777,0.979,0.8164,0.9323,0.7262
0.76,0.67,0.9775,0.8298,0.9355,0.7538,0.976,0.9766,0.9775,0.9775,0.9788,0.8137,0.9319,0.7221
0.76,0.68,0.9773,0.8283,0.9353,0.7519,0.9758,0.9764,0.9773,0.9773,0.9786,0.8124,0.9318,0.7201
0.76,0.69,0.977,0.8247,0.9348,0.7473,0.9753,0.976,0.977,0.977,0.9783,0.8083,0.9312,0.714
0.76,0.7,0.9771,0.8242,0.9367,0.7455,0.9754,0.9762,0.9771,0.9771,0.9784,0.8088,0.936,0.712
0.76,0.71,0.9768,0.8224,0.9363,0.7429,0.9751,0.9759,0.9768,0.9768,0.9781,0.806,0.9357,0.7079
0.76,0.72,0.9766,0.8185,0.9359,0.7376,0.9748,0.9756,0.9766,0.9766,0.9779,0.8032,0.9353,0.7039
0.76,0.73,0.9764,0.8178,0.9357,0.7366,0.9746,0.9755,0.9764,0.9764,0.9777,0.8019,0.9351,0.7018
0.76,0.74,0.9767,0.8184,0.9395,0.7351,0.9749,0.9758,0.9767,0.9767,0.978,0.8033,0.9426,0.6998
0.76,0.75,0.9767,0.8182,0.9422,0.7331,0.9748,0.9758,0.9767,0.9767,0.978,0.8023,0.9475,0.6957
0.76,0.76,0.9763,0.8153,0.9416,0.729,0.9743,0.9754,0.9763,0.9763,0.9776,0.7981,0.9471,0.6897
0.77,0.0,0.9758,0.81,0.9408,0.7225,0.9737,0.9748,0.9758,0.9758,0.9771,0.7925,0.9465,0.6815
0.77,0.01,0.9592,0.8141,0.7509,0.9171,0.9639,0.9736,0.9592,0.9592,0.9613,0.7599,0.6317,0.9533
0.77,0.02,0.9701,0.8424,0.7955,0.9102,0.9723,0.9769,0.9701,0.9701,0.9721,0.812,0.7163,0.9371
0.77,0.03,0.9751,0.8638,0.8326,0.9093,0.9765,0.9794,0.9751,0.9751,0.9771,0.8391,0.7637,0.931
0.77,0.04,0.9772,0.8694,0.8431,0.9067,0.9783,0.9804,0.9772,0.9772,0.9792,0.851,0.7866,0.927
0.77,0.05,0.9784,0.8731,0.8517,0.9036,0.9793,0.981,0.9784,0.9784,0.9803,0.8577,0.8011,0.9229
0.77,0.06,0.9797,0.8772,0.8639,0.8979,0.9803,0.9816,0.9797,0.9797,0.9815,0.864,0.8185,0.9148
0.77,0.07,0.9809,0.8814,0.871,0.8981,0.9814,0.9824,0.9809,0.9809,0.9827,0.8715,0.8321,0.9148
0.77,0.08,0.981,0.8802,0.874,0.8927,0.9814,0.9823,0.981,0.981,0.9828,0.8716,0.8374,0.9087
0.77,0.09,0.9812,0.8793,0.874,0.8893,0.9816,0.9823,0.9812,0.9812,0.9831,0.8725,0.8444,0.9026
0.77,0.1,0.982,0.8819,0.8793,0.8885,0.9823,0.9828,0.982,0.982,0.9839,0.8775,0.8555,0.9006
0.77,0.11,0.9826,0.8836,0.8849,0.8858,0.9827,0.9831,0.9826,0.9826,0.9844,0.8805,0.865,0.8966
0.77,0.12,0.9828,0.8846,0.8877,0.8849,0.9829,0.9832,0.9828,0.9828,0.9846,0.882,0.8698,0.8945
0.77,0.13,0.9832,0.8859,0.89,0.885,0.9833,0.9835,0.9832,0.9832,0.985,0.8847,0.875,0.8945
0.77,0.14,0.9835,0.8879,0.8938,0.885,0.9835,0.9837,0.9835,0.9835,0.9852,0.8853,0.8782,0.8925
0.77,0.15,0.9836,0.8885,0.8964,0.8835,0.9836,0.9838,0.9836,0.9836,0.9853,0.886,0.8815,0.8905
0.77,0.16,0.9833,0.8866,0.8959,0.8801,0.9834,0.9835,0.9833,0.9833,0.985,0.8837,0.881,0.8864
0.77,0.17,0.9835,0.8867,0.8979,0.8782,0.9834,0.9835,0.9835,0.9835,0.9852,0.8841,0.8859,0.8824
0.77,0.18,0.9832,0.885,0.8975,0.8751,0.9832,0.9832,0.9832,0.9832,0.9849,0.8819,0.8855,0.8783
0.77,0.19,0.9836,0.8873,0.902,0.8751,0.9835,0.9836,0.9836,0.9836,0.9853,0.8846,0.8909,0.8783
0.77,0.2,0.9835,0.8865,0.9024,0.8732,0.9834,0.9834,0.9835,0.9835,0.9852,0.8832,0.8923,0.8742
0.77,0.21,0.9837,0.8879,0.9052,0.8732,0.9836,0.9836,0.9837,0.9837,0.9854,0.885,0.896,0.8742
0.77,0.22,0.9836,0.8864,0.9056,0.8699,0.9835,0.9834,0.9836,0.9836,0.9853,0.8836,0.8975,0.8702
0.77,0.23,0.9835,0.8853,0.9053,0.868,0.9833,0.9833,0.9835,0.9835,0.9852,0.8825,0.8973,0.8682
0.77,0.24,0.9833,0.8836,0.9056,0.8644,0.9832,0.9831,0.9833,0.9833,0.985,0.8811,0.8987,0.8641
0.77,0.25,0.9836,0.8852,0.9089,0.8644,0.9834,0.9833,0.9836,0.9836,0.9853,0.8829,0.9025,0.8641
0.77,0.26,0.9835,0.8843,0.9087,0.8629,0.9833,0.9832,0.9835,0.9835,0.9852,0.8817,0.9023,0.8621
0.77,0.27,0.9836,0.8834,0.911,0.8594,0.9834,0.9833,0.9836,0.9836,0.9853,0.8824,0.906,0.86
0.77,0.28,0.9831,0.8803,0.9118,0.853,0.9828,0.9827,0.9831,0.9831,0.9848,0.8775,0.9069,0.8499
0.77,0.29,0.9827,0.8772,0.9111,0.8478,0.9823,0.9822,0.9827,0.9827,0.9844,0.8739,0.9063,0.8438
0.77,0.3,0.9826,0.8787,0.9128,0.8487,0.9822,0.9821,0.9826,0.9826,0.9841,0.8716,0.9059,0.8398
0.77,0.31,0.9824,0.8775,0.9126,0.8469,0.9821,0.982,0.9824,0.9824,0.984,0.8704,0.9057,0.8377
0.77,0.32,0.9822,0.876,0.9139,0.8431,0.9818,0.9817,0.9822,0.9822,0.9837,0.8677,0.9071,0.8316
0.77,0.33,0.9823,0.8764,0.9148,0.8431,0.9819,0.9818,0.9823,0.9823,0.9839,0.8686,0.9091,0.8316
0.77,0.34,0.9823,0.8763,0.9187,0.8398,0.9818,0.9817,0.9823,0.9823,0.9837,0.8669,0.9126,0.8256
0.77,0.35,0.982,0.8739,0.9182,0.8361,0.9815,0.9815,0.982,0.982,0.9835,0.8645,0.9122,0.8215
0.77,0.36,0.9818,0.8723,0.9179,0.8335,0.9812,0.9812,0.9818,0.9818,0.9832,0.862,0.9118,0.8174
0.77,0.37,0.9815,0.8689,0.9173,0.8282,0.981,0.9809,0.9815,0.9815,0.9829,0.8596,0.9114,0.8134
0.77,0.38,0.9815,0.8689,0.9173,0.8282,0.981,0.9809,0.9815,0.9815,0.9829,0.8596,0.9114,0.8134
0.77,0.39,0.9812,0.8671,0.9169,0.8251,0.9807,0.9806,0.9812,0.9812,0.9827,0.8571,0.911,0.8093
0.77,0.4,0.9811,0.8658,0.9167,0.8232,0.9805,0.9805,0.9811,0.9811,0.9826,0.8559,0.9108,0.8073
0.77,0.41,0.9812,0.8674,0.9227,0.8217,0.9806,0.9806,0.9812,0.9812,0.9827,0.8565,0.9147,0.8053
0.77,0.42,0.9811,0.8651,0.9225,0.8182,0.9805,0.9805,0.9811,0.9811,0.9826,0.8553,0.9145,0.8032
